n1,n2,edge_dir,FDR
Benzyl alcohol-P,"beta-d-Glucopyranose, 2-(acetylamino)-3,6-anhydro-2-deoxy-F",1,0.300405557
Benzyl alcohol-P,Butanedioic acid-F,-1,0.395663776
Benzyl alcohol-P,Cinnamic acid-F,1,0.041372798
Benzyl alcohol-P,Citric acid-F,1,0.685328191
Benzyl alcohol-P,D-Fucitol-F,1,0.020594374
Benzyl alcohol-P,D-Glucose-F,-1,0.184471496
Benzyl alcohol-P,Ferulic acid-F,-1,0.107391945
Benzyl alcohol-P,Glyceric acid-F,-1,0.183343843
Benzyl alcohol-P,"Hydantoin, 5-hydroxy-F",1,0.222392249
Benzyl alcohol-P,"Inosose-2, myo-F",-1,0.418553492
Benzyl alcohol-P,Ketamine-F,-1,0.313933566
Benzyl alcohol-P,Levulinic acid-F,-1,0.305884038
Benzyl alcohol-P,L-Glutamic acid-F,1,0.496525419
Benzyl alcohol-P,Lignoceric acid-F,1,0.199039618
Benzyl alcohol-P,l-Leucyl-l-valine-F,1,0.080198081
Benzyl alcohol-P,L-Threonine-F,1,0.911469774
Benzyl alcohol-P,L-Valine-F,1,0.507694735
Benzyl alcohol-P,L-Valyl-L-leucine-F,1,0.335551068
Benzyl alcohol-P,Malic acid-F,-1,0.247301089
Benzyl alcohol-P,Menthol-F,-1,0.361119098
Benzyl alcohol-P,Methyl alpha-Arabinofuranoside-F,-1,0.810012243
Benzyl alcohol-P,Monocaprylin-F,1,0.240018299
Benzyl alcohol-P,N-(2-hydroxyethyl)-succinimide-F,-1,0.111592743
Benzyl alcohol-P,N-Acetyl glucosamine methoxime-F,-1,0.065690219
Benzyl alcohol-P,Oxalic acid-F,1,0.065982699
Benzyl alcohol-P,Palmitelaidic acid-F,-1,0.950678881
Benzyl alcohol-P,Pantolactone-F,-1,0.202585716
Benzyl alcohol-P,"Pentanoic acid, 4-methyl-2-oxo--F",1,0.404191811
Benzyl alcohol-P,Phenylalanine-F,1,0.731812214
Benzyl alcohol-P,Phloretic acid-F,-1,0.454385795
Benzyl alcohol-P,Phthalimide-F,1,0.198415453
Benzyl alcohol-P,"Propane, 2-methyl-F",1,0.460491848
Benzyl alcohol-P,"Propanoic acid, 2-methyl-, hexyl ester-F",1,0.291778289
Benzyl alcohol-P,Propylamine-F,-1,0.592133086
Benzyl alcohol-P,Pyridoxic acid-F,1,0.590601685
Benzyl alcohol-P,Salsoline-F,-1,0.402823435
Benzyl alcohol-P,Sebacic acid-F,1,0.109820138
Benzyl alcohol-P,Sedoheptulose anhydride-F,-1,0.18873529
Benzyl alcohol-P,Serine-F,1,0.971491603
Benzyl alcohol-P,Stearic acid-F,-1,0.242314049
Benzyl alcohol-P,Syringaldehyde-F,1,0.981416807
Benzyl alcohol-P,Syringic acid-F,-1,0.093122963
Benzyl alcohol-P,"Thymine, 1,3-dimethyl-6-hydroxymethyl-F",-1,0.346341276
Benzyl alcohol-P,Triethanolamine-F,1,0.393824239
Benzyl alcohol-P,Tyrosine-F,1,0.953390849
Benzyl alcohol-P,Valylvaline-F,1,0.256926544
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",4-Pentenoic acid-F,1,0.721678903
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",Butyl caprylate-F,-1,0.508551733
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",Ethanamine-F,-1,0.415776754
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",L-Norvaline-F,1,0.1322918
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",Phloroglucinol-F,-1,0.658875814
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",Thr-Leu-F,1,0.518924604
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P","1,2,4,5-Cyclohexanetetrol-F",-1,0.445601103
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P","1,5-Anhydroglucitol-F",1,0.912800462
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",11-Methyldodecanol-F,-1,0.173885158
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",1-Octadecanol-F,-1,0.705868327
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P","2,3,4,5-Tetrahydroxypentanoic acid-1,4-lactone-F",1,0.247697163
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P","2,3,4-Trihydroxybutyric acid-F",1,0.423196996
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P","2,4-Di-tert-butylphenol-F",-1,0.261805702
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P","2-Allyl-1,4-dimethoxybenzene-F",-1,0.122060219
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",2-Butenedioic acid-F,-1,0.865251579
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P","2-Butenoic acid, 2-methyl-, 2-methyl-2-propenyl ester-F",-1,0.839511321
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",3-(3-Hydroxyphenyl)propanoic acid-F,1,0.466525477
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P","3,4-dimethyl-5-(3,4-methylenedioxy)phenyloxazolidine-F",1,0.721678903
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",3-Amino-2-piperidone-F,1,0.49418381
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",4-Aminobenzoic acid-F,-1,0.443681863
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",4-Hydroxybenzaldehyde-F,1,0.36857306
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",4-Hydroxybenzeneacetic acid-F,-1,0.612027751
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",4-Hydroxybenzoic acid-F,1,0.313933566
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",4-Methyl-5-thiazoleethanol-F,1,0.300104023
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P","5,10-Diethoxy-2,3,7,8-tetrahydro-1H,6H-dipyrrolo[1,2-a:1',2'-d]pyrazine-F",1,0.817068036
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P","5,8,11-Eicosatrienoic acid-F",-1,0.912800462
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",5-Methyluridine-F,1,0.187315303
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",9H-Purin-6-ol-F,1,0.865251579
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",alpha-D-(+)-Talopyranose-F,-1,0.380530188
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P","Azetidine, 1-acetyl-2-methyl-F",-1,0.597845847
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",beta-Arabinopyranose-F,1,0.33962099
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",Cholesterol-F,-1,0.775660283
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P","cis-4,5-Dihydroxy-o-dithiane-F",1,0.381834981
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",D-(-)-Fructopyranose-F,1,0.296604275
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",D-(+)-Glucosamine-F,1,0.597845847
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",D-(+)-Talofuranose-F,1,0.466525477
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",Dehydroabietic acid-F,-1,0.770094206
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P","D-Erythro-Pentitol, 2-deoxy--F",-1,0.597191674
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",DL-Phenylalanine-F,1,0.326896503
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",Dodecanamide-F,-1,0.332182469
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",D-Psicofuranose-F,-1,0.734786788
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",Glycolic acid-F,-1,0.783417423
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P","Guanidine, N,N-dimethyl-F",-1,0.313933566
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",Heptadecanoic acid-F,-1,0.658875814
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P","Hexadecanoic acid, ethyl ester-F",-1,0.15309195
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P","Hexadecanoic acid, methyl ester-F",-1,0.75394929
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",Hexanoic acid-F,-1,0.19453604
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",Hydracrylic acid-F,1,0.567015498
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",Hydroquinone-F,1,0.326896503
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",Idoxuridine-F,-1,0.536037452
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",Kojic acid-F,1,0.313933566
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",L-(+)-Lactic acid-F,1,0.734786788
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",L-(+)-Rhamnopyranose-F,1,0.306507086
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",L-5-Oxoproline-F,1,0.770094206
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",Methyl stearate-F,-1,0.36857306
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",Methylsuccinic acid-F,1,0.222392249
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",N-(2-hydroxyethyl)-succinimide-F,1,0.438835015
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",N-Ethyldiethanolamine-F,1,0.633150737
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",Nonadecanoic acid-F,-1,0.783417423
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",Nonanoic acid-F,-1,0.705868327
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",Pentanoic acid-F,-1,0.673063783
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",phenoxyethanol-F,-1,0.438835015
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",Pipecolic acid-F,1,0.198415453
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P","Propane, 2-methyl-F",-1,0.498411003
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",Putrescine-F,-1,0.783417423
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",Pyrrole-2-carboxylic acid-F,1,0.567015498
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",Ribonic acid-F,1,0.480407871
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",Salsoline-F,1,0.273707828
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",Sedoheptulose anhydride-F,1,0.49418381
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",Supraene-F,-1,0.191629961
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",Tetrahydrogeranyl formate-F,-1,0.552540802
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P","Thymine, 1,3-dimethyl-6-hydroxymethyl-F",1,0.423196996
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",Tricine-F,-1,0.770094206
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P","Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate-F",-1,0.673063783
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",Undecanoic acid-F,-1,0.755615142
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",Uracil-F,1,0.209976818
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",Valylglycine-F,1,0.19566234
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",Valylvaline-F,1,0.92729821
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)--P",Vanillin-F,1,0.085239906
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",Butyl caprylate-F,1,0.2189448
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",Deoxyglucose-F,-1,0.493098039
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",Erythritol-F,1,0.450680881
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",L-Asparagine-F,1,0.23124548
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",L-Glutamine-F,-1,0.895603963
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",L-Hydroxyproline-F,1,0.167206422
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",L-Lysine-F,1,0.669207254
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",N-Acetylglucosamine-F,1,0.569487171
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",Niacinamide-F,1,0.242124336
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P","(4,4-Dimethyl-5-methylene-4,5-dihydro-3H-pyrrol-2-yl)-(4,4-dimethyl-5-methylene-pyrrolidin-2-ylidene)-acetonitrile-F",-1,0.577471214
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P","1(2H)-Naphthalenone, 3,4-dihydro-3,3,6,8-tetramethyl--F",1,0.629337767
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",1-Dodecanol-F,-1,0.965500918
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P","1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-F",-1,0.063540082
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P","2,2,4-Trimethyl-1,3-pentanediol diisobutyrate-F",-1,0.235416258
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P","2,3,4,5-Tetrahydroxypentanoic acid-1,4-lactone-F",-1,0.537975025
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P","2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-F",-1,0.232019178
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P","2-Allyl-1,4-dimethoxybenzene-F",1,0.021402427
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",2-Hydroxy-3-methylbutyric acid-F,1,0.068930479
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P","2-Propenoic acid, 2-hydroxy-3-(4-hydroxyphenyl)-F",1,0.989208709
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",3-(3-Hydroxyphenyl)propanoic acid-F,-1,0.091934335
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P","3,4-Dimethoxymandelic acid-F",1,0.39222673
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",3-Hexenedioic acid-F,1,0.049290331
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",3-Hydroxybutyric acid-F,1,0.313680802
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",3-O-methyl-beta-D-Glucopyranose-F,1,0.170252328
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",4-hydroxy-3-penten-2-one-F,1,0.106805783
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",4-Coumaric acid-F,-1,0.148309907
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",4-Hydroxybenzoic acid-F,1,0.818717156
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",4-Hydroxyphenyllactic acid-F,1,0.51186991
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",4-Methoxyphenol-F,1,0.022458429
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",4-Methyl-5-thiazoleethanol-F,-1,0.327586258
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",4-Pyridinol-F,1,0.548176764
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",5-Hydroxymethyl-2-furoic acid-F,1,0.129229757
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P","7,9-Di-tert-butyl-1-oxaspiro(4,5)deca-6,9-diene-2,8-dione-F",-1,0.28900001
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",8-Hydroxy-5-(hydroxymethyl)quinoline-F,-1,0.303008245
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",9-Octadecenoic acid-F,-1,0.0476823
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",Acetoacetic acid-F,-1,0.383897062
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",alpha-D-Xylopyranose-F,-1,0.04832465
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",alpha-L-(-)-Fucopyranose-F,-1,0.848470062
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",Anthranilic acid-F,-1,0.261923693
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",Arabinose-F,-1,0.113306173
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P","beta-D-Galactopyranoside, methyl-, acetate-F",-1,0.771836006
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P","Butanoic acid, 3,4-dihydroxy--F",-1,0.148309907
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",Cinnamic acid-F,1,0.091934335
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P","cis,cis,cis-1-Isobutyl-2,5-dimethylcyclohexane-F",1,0.856316707
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",Cyclohexanemethanol-F,-1,0.098505484
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",Deoxycholic Acid-F,1,0.295325601
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P","D-Erythro-Pentitol, 2-deoxy--F",-1,0.574843312
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",d-Erythrotetrofuranose-F,-1,0.403182454
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",D-Fructose-F,1,0.894688778
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",D-Fucitol-F,1,0.33962099
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P","Dimethyl hexopyranosiduronate, alpha-D-F",1,0.093196716
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",Dodecanamide-F,1,0.031976224
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",D-Psicofuranose-F,-1,0.492400138
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P","Erythrono-1,4-lactone-F",1,0.723547218
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",Ethyl glycolate-F,-1,0.209381551
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",Ferulic acid-F,-1,0.118578396
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P","Hydantoin, 5-hydroxy-F",1,0.073964145
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",Hydroquinone-F,-1,0.387610442
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P","Inosose-2, myo-F",-1,0.380530188
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",Isocitric acid lactone-F,-1,0.184559208
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",L-(+)-Lactic acid-F,-1,0.651402992
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",L-(+)-Rhamnopyranose-F,-1,0.167556205
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",L-5-Oxoproline-F,1,0.350660711
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",Lactic Acid-F,-1,0.151457918
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",Levoglucosan-F,-1,0.149873505
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",L-Fucose-F,-1,0.286258703
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",L-Glutamic acid-F,1,0.597386666
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",L-Valine-F,1,0.94849336
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",L-Valyl-L-leucine-F,1,0.121072885
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",Menthol-F,-1,0.424555807
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",N-Acetyl-L-glutamic acid-F,1,0.341567177
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",N-Ethyldiethanolamine-F,1,0.885853391
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",Niacin-F,1,0.181518396
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",N-Methyl-L-proline-F,-1,0.195072972
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",Oxalic acid-F,1,0.093219893
"beta-D-Galactofuranose, 1,2,3,5,6-pentakis-O-(trimethylsilyl)--P",Palmitic Acid-F,1,0.560929406
