node1,node2
Neostigmine__PLS,Suberic acid__PLS
Neostigmine__PLS,Triethanolamine__PLS
Niclosamide__PLS,1-(4-Hydroxybenzylidene)acetone__PLS
Niclosamide__PLS,1-Monoacetin__PLS
Niclosamide__PLS,1-Phenylethanol__PLS
Niclosamide__PLS,12-Hydroxyoctadecanoic acid__PLS
Niclosamide__PLS,alpha-Tocopherol__PLS
Niclosamide__PLS,Arabinaric acid__PLS
Niclosamide__PLS,Diphenyl ether__PLS
Niclosamide__PLS,Nonadecanoic acid__PLS
Niclosamide__PLS,Phenoxyacetic acid__PLS
Niclosamide__PLS,Phlorizin__PLS
Niclosamide__PLS,Phloroglucinol__PLS
Niclosamide__PLS,Pimelic acid__PLS
Niclosamide__PLS,"Propanetriol, 2-methyl-__PLS"
Niclosamide__PLS,Salsoline__PLS
Niclosamide__PLS,L-Tyrosine__PLS
Nitrosothymol__PLS,"2-Hexenoic acid, 2-[(trimethylsilyl)oxy]-__PLS"
Nitrosothymol__PLS,4-Cumylphenol__PLS
Nitrosothymol__PLS,Metanephrine__PLS
Nitrosothymol__PLS,"Propanetriol, 2-methyl-__PLS"
Nitrosothymol__PLS,"Stigmast-5-ene, 3beta-__PLS"
Nonadecanoic acid__PLS,"(R*,S*)-2,3-Dihydroxybutanoic acid__PLS"
Nonadecanoic acid__PLS,1-Monoacetin__PLS
Nonadecanoic acid__PLS,"2-Propanone, bis(1-methylethyl)hydrazone__PLS"
Nonadecanoic acid__PLS,4-Cumylphenol__PLS
Nonadecanoic acid__PLS,7-(Trimethylsilyl)amino-4-methylcoumarin__PLS
Nonadecanoic acid__PLS,alpha-Tocopherol__PLS
Nonadecanoic acid__PLS,Arabinaric acid__PLS
Nonadecanoic acid__PLS,"Cholesta-3,5-diene__PLS"
Nonadecanoic acid__PLS,Diphenyl ether__PLS
Nonadecanoic acid__PLS,"Ethanamine, N,N-diethyl-2,2-dimethyl-2-[(3,5-dimethoxy)phenyl]-__PLS"
Nonadecanoic acid__PLS,"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-__PLS"
Nonadecanoic acid__PLS,Phlorizin__PLS
Nonadecanoic acid__PLS,"Propanetriol, 2-methyl-__PLS"
Nonadecanoic acid__PLS,Salsoline__PLS
Nonadecanoic acid__PLS,"Stigmast-5-ene, 3beta-__PLS"
Nonadecanoic acid__PLS,Triethanolamine__PLS
Nonadecanoic acid__PLS,L-Tyrosine__PLS
Norketamine__PLS,Ketamine__PLS
Octocrylene__PLS,4-Hydroxy-5-(hydroxymethyl)oxolan-2-one__PLS
Ornithine__PLS,Phenylpropanolamine__PLS
Oxalic acid__PLS,"Pentanedioic acid, 2-[(trimethylsilyl)oxy]-__PLS"
p-Hydroxydiisopropylbenzene__PLS,3'-Hydroxyacetophenone__PLS
p-Hydroxydiisopropylbenzene__PLS,Arabinaric acid__PLS
p-Hydroxydiisopropylbenzene__PLS,"Cetaben, N,O-bis(trimethylsilyl)-__PLS"
p-Toluic acid__PLS,1-(4-Hydroxybenzylidene)acetone__PLS
p-Toluic acid__PLS,Cyclo(L-prolyl-L-valine)__PLS
p-Toluic acid__PLS,Gln-Ala__PLS
p-Toluic acid__PLS,"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-__PLS"
p-Toluic acid__PLS,Triethanolamine__PLS
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-__PLS","2-Hexenoic acid, 2-[(trimethylsilyl)oxy]-__PLS"
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-__PLS",5-(2-Aminopropyl)-2-methylphenol__PLS
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-__PLS",alpha-Tocopherol__PLS
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-__PLS","Propanetriol, 2-methyl-__PLS"
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-__PLS",Tartronic acid__PLS
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-__PLS","Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-__PLS"
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-__PLS",Triethanolamine__PLS
"Pentenoic acid, 4-[(trimethylsilyl)oxy]-__PLS",(pm)-alpha-Tocopherol acetate__PLS
"Pentenoic acid, 4-[(trimethylsilyl)oxy]-__PLS",1-Phenylethanol__PLS
"Pentenoic acid, 4-[(trimethylsilyl)oxy]-__PLS","2-Hexenoic acid, 2-[(trimethylsilyl)oxy]-__PLS"
"Pentenoic acid, 4-[(trimethylsilyl)oxy]-__PLS",Diphenyl ether__PLS
"Pentenoic acid, 4-[(trimethylsilyl)oxy]-__PLS",Metanephrine__PLS
"Pentenoic acid, 4-[(trimethylsilyl)oxy]-__PLS",Phlorizin__PLS
"Pentenoic acid, 4-[(trimethylsilyl)oxy]-__PLS","Propanetriol, 2-methyl-__PLS"
Phenoxyacetic acid__PLS,"(R*,S*)-2,3-Dihydroxybutanoic acid__PLS"
Phenoxyacetic acid__PLS,1-(4-Hydroxybenzylidene)acetone__PLS
Phenoxyacetic acid__PLS,1-Octanol__PLS
Phenoxyacetic acid__PLS,"2-Amino-4,6-dihydroxypyrimidine__PLS"
Phenoxyacetic acid__PLS,"2-Hexenoic acid, 2-[(trimethylsilyl)oxy]-__PLS"
Phenoxyacetic acid__PLS,"2-Propanone, bis(1-methylethyl)hydrazone__PLS"
Phenoxyacetic acid__PLS,3-Amino-5-morpholinomethyl-2-oxazolidinone__PLS
Phenoxyacetic acid__PLS,5-Hydroxytryptophan__PLS
Phenoxyacetic acid__PLS,Diphenyl ether__PLS
Phenoxyacetic acid__PLS,Phlorizin__PLS
Phenoxyacetic acid__PLS,S-Methyl-L-cysteine__PLS
Phenoxyacetic acid__PLS,"Stigmast-5-ene, 3beta-__PLS"
Phenoxyacetic acid__PLS,Trimethylsilyl oct-2-enoate__PLS
Phenylalanine__PLS,Xylose__PLS
Phlorizin__PLS,"1,3-bis[(Trimethylsilyl)ethynyl]benzene__PLS"
Phlorizin__PLS,5-Hydroxytryptophan__PLS
Phlorizin__PLS,Salsoline__PLS
Phlorizin__PLS,Trimethylsilyl oct-2-enoate__PLS
Phloroglucinol__PLS,1-(4-Hydroxybenzylidene)acetone__PLS
Phloroglucinol__PLS,1-Tetradecanol__PLS
Phloroglucinol__PLS,Dodecanoic acid__PLS
Phloroglucinol__PLS,Salsoline__PLS
Phloroglucinol__PLS,"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-__PLS"
Phloroglucinol__PLS,"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate__PLS"
Phosalone__PLS,"Butanal, 2,3,4-tris[(trimethylsilyl)oxy]-, O-methyloxime, [R-(R*,R*)]-__PLS"
Pimelic acid__PLS,(pm)-alpha-Tocopherol acetate__PLS
Pimelic acid__PLS,1-Monoacetin__PLS
Pimelic acid__PLS,1-Phenylethanol__PLS
Pimelic acid__PLS,"2,5-Dimethoxybenzonitrile__PLS"
Pimelic acid__PLS,4-Cumylphenol__PLS
Pimelic acid__PLS,"Acetohydrazide, 2-(2-isopropyl-5-methylphenoxy)-N2-benzylideno-__PLS"
Pimelic acid__PLS,Suberic acid__PLS
"Propanetriol, 2-methyl-__PLS",(pm)-alpha-Tocopherol acetate__PLS
"Propanetriol, 2-methyl-__PLS",1-Monoacetin__PLS
"Propanetriol, 2-methyl-__PLS","2-Propanone, bis(1-methylethyl)hydrazone__PLS"
"Propanetriol, 2-methyl-__PLS",7-(Trimethylsilyl)amino-4-methylcoumarin__PLS
"Propanetriol, 2-methyl-__PLS",alpha-Tocopherol__PLS
"Propanetriol, 2-methyl-__PLS",Benzeneacetic acid__PLS
"Propanetriol, 2-methyl-__PLS",5-Hydroxyhexanoic acid__PLS
"Propanetriol, 2-methyl-__PLS",Diphenyl ether__PLS
"Propanetriol, 2-methyl-__PLS",Itaconic acid__PLS
"Propanetriol, 2-methyl-__PLS",Phloroglucinol__PLS
"Propanetriol, 2-methyl-__PLS",Propylamine__PLS
"Propanetriol, 2-methyl-__PLS",Salsoline__PLS
"Propanetriol, 2-methyl-__PLS",Tartronic acid__PLS
"Propanetriol, 2-methyl-__PLS","Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-__PLS"
"Propanetriol, 2-methyl-__PLS",Triethanolamine__PLS
"Propanetriol, 2-methyl-__PLS",L-Tyrosine__PLS
"Propanoic acid, 2-methyl-__PLS",2-Pyrrolidinone__PLS
"Propanoic acid, 2-methyl-__PLS",4-Hydroxybenzaldehyde__PLS
"Propanoic acid, 2-methyl-__PLS","D-(-)-Ribofuranose, tetrakis__PLS"
Propylamine__PLS,1-(4-Hydroxybenzylidene)acetone__PLS
Propylamine__PLS,5-(2-Aminopropyl)-2-methylphenol__PLS
Propylamine__PLS,"5-Androsten-17alpha-methyl-3beta,17beta-diol__PLS"
Propylamine__PLS,alpha-Tocopherol__PLS
Propylamine__PLS,p-Hydroxydiisopropylbenzene__PLS
Propylamine__PLS,Tartronic acid__PLS
Propylamine__PLS,Triethanolamine__PLS
"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-__PLS",1-Phenylethanol__PLS
"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-__PLS","2,5-Dimethoxyphenol__PLS"
"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-__PLS",4-Cumylphenol__PLS
"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-__PLS",Octopamine__PLS
Quazodine__PLS,N-Isobutyrylglycine__PLS
Ribitol__PLS,5-Aminovaleric acid__PLS
Ribitol__PLS,D-Leucylglycylglycine__PLS
"Ribonic acid, 2,3,4,5-tetrakis-__PLS","Ethanamine, N,N-diethyl-2,2-dimethyl-2-[(3,5-dimethoxy)phenyl]-__PLS"
S-Methyl-L-cysteine__PLS,1-Tetradecanol__PLS
S-Methyl-L-cysteine__PLS,4-Cumylphenol__PLS
S-Methyl-L-cysteine__PLS,"Talonic acid, gamma-lactone__PLS"
Sertraline carbamoyl glucuronide__PLS,"Acetamide, N,N-diethyl-__PLS"
Sertraline carbamoyl glucuronide__PLS,"Cholest-22-ene-21-ol, 3,5-dehydro-6-methoxy-, pivalate__PLS"
Sertraline carbamoyl glucuronide__PLS,D-Proline__PLS
Sertraline carbamoyl glucuronide__PLS,p-Hydroxydiisopropylbenzene__PLS
"Stigmast-5-ene, 3beta-__PLS",(pm)-alpha-Tocopherol acetate__PLS
"Stigmast-5-ene, 3beta-__PLS",1-(4-Hydroxybenzylidene)acetone__PLS
"Stigmast-5-ene, 3beta-__PLS",1-Monoacetin__PLS
"Stigmast-5-ene, 3beta-__PLS","2-Hexenoic acid, 2-[(trimethylsilyl)oxy]-__PLS"
"Stigmast-5-ene, 3beta-__PLS",2-Naphthol__PLS
"Stigmast-5-ene, 3beta-__PLS",5-Hydroxytryptophan__PLS
"Stigmast-5-ene, 3beta-__PLS",Arabinaric acid__PLS
"Stigmast-5-ene, 3beta-__PLS",Diphenyl ether__PLS
"Stigmast-5-ene, 3beta-__PLS",Phloroglucinol__PLS
"Stigmast-5-ene, 3beta-__PLS",Salsoline__PLS
Suberic acid__PLS,Hexanedioic acid__PLS
Suberic acid__PLS,L-Tyrosine__PLS
"Tacrine, N-trimethylsilyl-__PLS",3-Indolepropionic acid__PLS
Tartronic acid__PLS,(pm)-alpha-Tocopherol acetate__PLS
Tartronic acid__PLS,1-Tetradecanol__PLS
Tartronic acid__PLS,"5-Androsten-17alpha-methyl-3beta,17beta-diol__PLS"
Tartronic acid__PLS,"Acetohydrazide, 2-(2-isopropyl-5-methylphenoxy)-N2-benzylideno-__PLS"
Tartronic acid__PLS,Benzeneacetic acid__PLS
Tartronic acid__PLS,5-Hydroxyhexanoic acid__PLS
Tartronic acid__PLS,Gln-Ala__PLS
Tartronic acid__PLS,"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-__PLS"
Tartronic acid__PLS,Triethanolamine__PLS
"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-__PLS",1-Tetradecanol__PLS
"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-__PLS",2-Naphthol__PLS
"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-__PLS",3-Indolepropionic acid__PLS
"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-__PLS","5-Androsten-17alpha-methyl-3beta,17beta-diol__PLS"
Tributyl acetylcitrate__PLS,"Dimethyl hexopyranosiduronate, alpha-D-__PLS"
Triethanolamine__PLS,(pm)-alpha-Tocopherol acetate__PLS
Triethanolamine__PLS,1-(4-Hydroxybenzylidene)acetone__PLS
Triethanolamine__PLS,1-Phenylethanol__PLS
Triethanolamine__PLS,3'-Hydroxyacetophenone__PLS
Triethanolamine__PLS,"Acetohydrazide, 2-(2-isopropyl-5-methylphenoxy)-N2-benzylideno-__PLS"
Triethanolamine__PLS,alpha-Tocopherol__PLS
Triethanolamine__PLS,Arabinaric acid__PLS
Triethanolamine__PLS,Benzeneacetic acid__PLS
Triethanolamine__PLS,"Butanal, 2,3,4-tris[(trimethylsilyl)oxy]-, O-methyloxime, [R-(R*,R*)]-__PLS"
Triethanolamine__PLS,"Ethanamine, N,N-diethyl-2,2-dimethyl-2-[(3,5-dimethoxy)phenyl]-__PLS"
Triethanolamine__PLS,Itaconic acid__PLS
Triethanolamine__PLS,Metanephrine__PLS
Triethanolamine__PLS,p-Hydroxydiisopropylbenzene__PLS
"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate__PLS",4-Cumylphenol__PLS
"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate__PLS",5-Aminovaleric acid__PLS
"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate__PLS",5-Hydroxytryptophan__PLS
"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate__PLS",Dobutamine__PLS
Trimethylsilyl 3-((trimethylsilyl)thio)propanoate__PLS,Arabinaric acid__PLS
Trimethylsilyl 3-((trimethylsilyl)thio)propanoate__PLS,N-Acetyl-L-glutamic acid__PLS
Trimethylsilyl oct-2-enoate__PLS,"D-(-)-Lyxose, tetrakis__PLS"
Trimidox__PLS,5-(2-Aminopropyl)-2-methylphenol__PLS
Trisaminol__PLS,"Butanal, 2,3,4-tris[(trimethylsilyl)oxy]-, O-methyloxime, [R-(R*,R*)]-__PLS"
Trisaminol__PLS,Niacinamide__PLS
Trisaminol__PLS,"Pentanedioic acid, 2-[(trimethylsilyl)oxy]-__PLS"
Vanillylmandelic acid__PLS,DL-Ornithine__PLS
Mrps5__CPX,Josd1__CPX
Shc1__CPX,Trappc14__CPX
Shc1__CPX,Agrn__CPX
Shc1__CPX,Zfp638__CPX
Shc1__CPX,Irak1bp1__CPX
Shc1__CPX,Ube2m__CPX
Shc1__CPX,Wbp4__CPX
Shc1__CPX,Evi5__CPX
Shc1__CPX,Pcmtd1__CPX
Shc1__CPX,Cnih2__CPX
Shc1__CPX,Tppp3__CPX
Shc1__CPX,Vps36__CPX
Cope__CPX,Nt5m__CPX
Cope__CPX,Id1__CPX
Slc44a1__CPX,Mcfd2__CPX
Slc44a1__CPX,Gnas__CPX
Slc44a1__CPX,G2e3__CPX
Tmem62__CPX,Irf3__CPX
Ndfip1__CPX,Pkn2__CPX
Ndfip1__CPX,Ankrd12__CPX
Ndfip1__CPX,Bclaf1__CPX
Ndfip1__CPX,Acox1__CPX
Ndfip1__CPX,Smarca2__CPX
Ndfip1__CPX,Zfp638__CPX
Ndfip1__CPX,Dek__CPX
Ndfip1__CPX,mt-Nd2__CPX
Ndfip1__CPX,Ccdc59__CPX
Ndfip1__CPX,Rock1__CPX
Ndfip1__CPX,Eea1__CPX
Ndfip1__CPX,Snrnp48__CPX
Ndfip1__CPX,Ylpm1__CPX
Ndfip1__CPX,Krcc1__CPX
Ndfip1__CPX,Wasl__CPX
Ndfip1__CPX,Ergic2__CPX
Ndfip1__CPX,Hsdl2__CPX
Ndfip1__CPX,Psip1__CPX
Ndfip1__CPX,Sntb2__CPX
Ndfip1__CPX,Ccdc88a__CPX
Ndfip1__CPX,Arid4a__CPX
Ndfip1__CPX,Rdx__CPX
Ndfip1__CPX,Tmem161b__CPX
Ndfip1__CPX,Tpr__CPX
Ndfip1__CPX,Josd1__CPX
Ndfip1__CPX,Frg1__CPX
Ndfip1__CPX,Clpp__CPX
Ndfip1__CPX,Fhad1__CPX
Ndfip1__CPX,Baz1b__CPX
Ndfip1__CPX,Luzp1__CPX
Ndfip1__CPX,B230219D22Rik__CPX
Ndfip1__CPX,Rad50__CPX
Ndfip1__CPX,Rif1__CPX
Ndfip1__CPX,Zfp1007__CPX
Ndfip1__CPX,Kif21a__CPX
Ndfip1__CPX,Phactr2__CPX
Ndfip1__CPX,Gtpbp4__CPX
Ndfip1__CPX,Slain2__CPX
Nedd4__CPX,Wbp11__CPX
Nedd4__CPX,Gm15408__CPX
Nedd4__CPX,Atf6b__CPX
Nedd4__CPX,Osbp__CPX
Nedd4__CPX,Cep41__CPX
Nedd4__CPX,Cd47__CPX
Nedd4__CPX,Aox3__CPX
Nedd4__CPX,Eef1a1__CPX
Nedd4__CPX,Mfge8__CPX
Nedd4__CPX,Psmd3__CPX
Nedd4__CPX,Rpl37__CPX
Nedd4__CPX,Emc3__CPX
Nedd4__CPX,Tulp4__CPX
Nedd4__CPX,Gm5141__CPX
Nedd4__CPX,Setx__CPX
Nedd4__CPX,Ahcyl2__CPX
Nedd4__CPX,Ndufa8__CPX
Nedd4__CPX,Hip1__CPX
Nedd4__CPX,Mafg__CPX
Nedd4__CPX,Dcaf12l1__CPX
Nedd4__CPX,Dlg4__CPX
Nedd4__CPX,Sytl2__CPX
Nedd4__CPX,Tm9sf3__CPX
Nedd4__CPX,Dync1h1__CPX
Rab11fip5__CPX,Cebpz__CPX
Rab11fip5__CPX,Btbd2__CPX
Rab11fip5__CPX,Acox1__CPX
Rab11fip5__CPX,Pawr__CPX
Rab11fip5__CPX,Ylpm1__CPX
Rab11fip5__CPX,Psip1__CPX
Thyn1__CPX,Usp9x__CPX
Thyn1__CPX,Pabpc1__CPX
Thyn1__CPX,Kif2a__CPX
Thyn1__CPX,Lepr__CPX
Thyn1__CPX,Pdap1__CPX
Thyn1__CPX,Smc6__CPX
Thyn1__CPX,Mrps18a__CPX
Thyn1__CPX,Zhx1__CPX
Thyn1__CPX,Pi4ka__CPX
Thyn1__CPX,Pbx1__CPX
Thyn1__CPX,Nkapd1__CPX
Thyn1__CPX,Nipbl__CPX
Thyn1__CPX,Phf3__CPX
Thyn1__CPX,Enpp5__CPX
Thyn1__CPX,Ash1l__CPX
Thyn1__CPX,Qser1__CPX
Thyn1__CPX,Hlf__CPX
Mtor__CPX,Cast__CPX
Mtor__CPX,Camsap2__CPX
Trappc14__CPX,Agrn__CPX
Trappc14__CPX,Dnajc21__CPX
Trappc14__CPX,Dhx29__CPX
Trappc14__CPX,Zfp638__CPX
Trappc14__CPX,Irak1bp1__CPX
Trappc14__CPX,Csnk1a1__CPX
Trappc14__CPX,Sh3bgrl__CPX
Trappc14__CPX,Slc22a17__CPX
Trappc14__CPX,Pcmtd1__CPX
Trappc14__CPX,Pja2__CPX
Trappc14__CPX,Ehd1__CPX
Trappc14__CPX,Vps36__CPX
Map9__CPX,Serbp1__CPX
Map9__CPX,Pkn2__CPX
Map9__CPX,Cebpz__CPX
Map9__CPX,Ankrd12__CPX
Map9__CPX,Bclaf1__CPX
Map9__CPX,Usp9x__CPX
Map9__CPX,Kif2a__CPX
Map9__CPX,Pura__CPX
Map9__CPX,Slk__CPX
Map9__CPX,Smarca2__CPX
Map9__CPX,Zfp638__CPX
Map9__CPX,Dek__CPX
Map9__CPX,mt-Nd2__CPX
Map9__CPX,Pdap1__CPX
Map9__CPX,Rock1__CPX
Map9__CPX,Zbtb7a__CPX
Map9__CPX,Eea1__CPX
Map9__CPX,Smc6__CPX
Map9__CPX,Sppl3__CPX
Map9__CPX,Cdkn1c__CPX
Map9__CPX,Rbm27__CPX
Map9__CPX,Krcc1__CPX
Map9__CPX,Ap2b1__CPX
Map9__CPX,Wasl__CPX
Map9__CPX,Ergic2__CPX
Map9__CPX,Psip1__CPX
Map9__CPX,Iqgap2__CPX
Map9__CPX,Eif3g__CPX
Map9__CPX,Ccdc88a__CPX
Map9__CPX,Top1__CPX
Map9__CPX,Rdx__CPX
Map9__CPX,Golm2__CPX
Map9__CPX,Tpr__CPX
Map9__CPX,Vps13b__CPX
Map9__CPX,Nkapd1__CPX
Map9__CPX,Cct4__CPX
Map9__CPX,Frg1__CPX
Map9__CPX,Nipbl__CPX
Map9__CPX,Phf3__CPX
Map9__CPX,Enpp5__CPX
Map9__CPX,Fgfr1op2__CPX
Map9__CPX,Fhad1__CPX
Map9__CPX,Efhb__CPX
Map9__CPX,Ash1l__CPX
Map9__CPX,Lrp6__CPX
Map9__CPX,Qser1__CPX
Map9__CPX,Upf2__CPX
Map9__CPX,Rad50__CPX
Map9__CPX,Fgl2__CPX
Map9__CPX,Cep290__CPX
Map9__CPX,Gtpbp4__CPX
Map9__CPX,Ccdc186__CPX
Agrn__CPX,Sptan1__CPX
Agrn__CPX,Dcaf12l1__CPX
Agrn__CPX,Cnih2__CPX
Agrn__CPX,Dlg4__CPX
Exph5__CPX,Pkn2__CPX
Exph5__CPX,Tet1__CPX
Exph5__CPX,Usp9x__CPX
Exph5__CPX,Pabpc1__CPX
Exph5__CPX,Pdap1__CPX
Exph5__CPX,Rock1__CPX
Exph5__CPX,Snrnp48__CPX
Exph5__CPX,Ylpm1__CPX
Exph5__CPX,Wasl__CPX
Exph5__CPX,Ergic2__CPX
Exph5__CPX,Arid4a__CPX
Exph5__CPX,Pbx1__CPX
Exph5__CPX,Nipbl__CPX
Exph5__CPX,Fhad1__CPX
Exph5__CPX,Ash1l__CPX
Exph5__CPX,Qser1__CPX
Exph5__CPX,Rad50__CPX
Exph5__CPX,Rif1__CPX
Exph5__CPX,Errfi1__CPX
Exph5__CPX,Phactr2__CPX
Exph5__CPX,Mia2__CPX
Dap3__CPX,Bcl7a__CPX
Dap3__CPX,Luzp1__CPX
Morn4__CPX,Nicol1__CPX
Dnajc21__CPX,Ibtk__CPX
Dnajc21__CPX,Sptan1__CPX
Dnajc21__CPX,Psma4__CPX
Dnajc21__CPX,Arhgef12__CPX
Dnajc21__CPX,Arhgap5__CPX
Dnajc21__CPX,Slk__CPX
Dnajc21__CPX,Zfp638__CPX
Dnajc21__CPX,Pawr__CPX
Dnajc21__CPX,Ccdc59__CPX
Dnajc21__CPX,Snrnp48__CPX
Dnajc21__CPX,Slc2a2__CPX
Dnajc21__CPX,Wapl__CPX
Dnajc21__CPX,Limch1__CPX
Dnajc21__CPX,Wasl__CPX
Dnajc21__CPX,Ergic2__CPX
Dnajc21__CPX,Lrrc8a__CPX
Dnajc21__CPX,Csnk1a1__CPX
Dnajc21__CPX,Wbp4__CPX
Dnajc21__CPX,Tspan9__CPX
Dnajc21__CPX,Snora35__CPX
Dnajc21__CPX,Setx__CPX
Dnajc21__CPX,Rab5a__CPX
Dnajc21__CPX,Evi5__CPX
Dnajc21__CPX,Slc22a17__CPX
Dnajc21__CPX,Fgfr1op2__CPX
Dnajc21__CPX,Smc4__CPX
Dnajc21__CPX,Pcmtd1__CPX
Dnajc21__CPX,Mafg__CPX
Dnajc21__CPX,B230219D22Rik__CPX
Dnajc21__CPX,Smarca5__CPX
Wbp11__CPX,Scyl1__CPX
Wbp11__CPX,Atf6b__CPX
Wbp11__CPX,Lpgat1__CPX
Wbp11__CPX,Dnajc7__CPX
Wbp11__CPX,Tmem259__CPX
Wbp11__CPX,Osbp__CPX
Wbp11__CPX,Rplp1__CPX
Wbp11__CPX,Adam15__CPX
Wbp11__CPX,Eif3h__CPX
Wbp11__CPX,Eef1a1__CPX
Wbp11__CPX,Mfge8__CPX
Wbp11__CPX,Hk1__CPX
Wbp11__CPX,Ap3b1__CPX
Wbp11__CPX,Tkt__CPX
Wbp11__CPX,Psmd3__CPX
Wbp11__CPX,Tada1__CPX
Wbp11__CPX,Guk1__CPX
Wbp11__CPX,Atp6v1f__CPX
Wbp11__CPX,Tulp4__CPX
Wbp11__CPX,Ahcyl2__CPX
Wbp11__CPX,Gpr162__CPX
Wbp11__CPX,Rab5c__CPX
Wbp11__CPX,Pcmtd1__CPX
Wbp11__CPX,Mafg__CPX
Wbp11__CPX,Ilvbl__CPX
Wbp11__CPX,Dcaf12l1__CPX
Wbp11__CPX,Ptk2b__CPX
Wbp11__CPX,Dlg4__CPX
Wbp11__CPX,Ubc__CPX
Wbp11__CPX,Tmem184c__CPX
Wbp11__CPX,Rad54l2__CPX
Wbp11__CPX,Zfp1007__CPX
Wbp11__CPX,Dync1h1__CPX
Wbp11__CPX,Pfn1__CPX
Wbp11__CPX,Fcho2__CPX
Wbp11__CPX,Smarca5__CPX
Wbp11__CPX,Ehd1__CPX
Wbp11__CPX,Mef2a__CPX
Fcf1__CPX,Mcfd2__CPX
Fcf1__CPX,Lrrc17__CPX
Fcf1__CPX,Tkt__CPX
Fcf1__CPX,Ctr9__CPX
Fcf1__CPX,Mtrex__CPX
Fcf1__CPX,Src__CPX
Plgrkt__CPX,St6galnac4__CPX
Plgrkt__CPX,Mrps18a__CPX
Ttf1__CPX,Tet1__CPX
Ttf1__CPX,Usp9x__CPX
Ttf1__CPX,Pabpc1__CPX
Ttf1__CPX,Ylpm1__CPX
Ttf1__CPX,Fndc3a__CPX
Ttf1__CPX,Ap3b1__CPX
Ttf1__CPX,Shb__CPX
Ttf1__CPX,Ildr2__CPX
Ttf1__CPX,Phf3__CPX
Ttf1__CPX,Ash1l__CPX
Ttf1__CPX,Lrp6__CPX
Ttf1__CPX,Arrdc4__CPX
Ttf1__CPX,Errfi1__CPX
Ttf1__CPX,Fer__CPX
Usf3__CPX,Pkn2__CPX
Usf3__CPX,Pak2__CPX
Usf3__CPX,1110004F10Rik__CPX
Usf3__CPX,Ibtk__CPX
Usf3__CPX,Usp9x__CPX
Usf3__CPX,Ro60__CPX
Usf3__CPX,Arhgef12__CPX
Usf3__CPX,Arhgap5__CPX
Usf3__CPX,Slk__CPX
Usf3__CPX,Smarca2__CPX
Usf3__CPX,Zfp638__CPX
Usf3__CPX,Pawr__CPX
Usf3__CPX,Ccdc59__CPX
Usf3__CPX,Pdap1__CPX
Usf3__CPX,4930556M19Rik__CPX
Usf3__CPX,Krcc1__CPX
Usf3__CPX,Smim15__CPX
Usf3__CPX,Npepps__CPX
Usf3__CPX,Wasl__CPX
Usf3__CPX,Ergic2__CPX
Usf3__CPX,Arid4a__CPX
Usf3__CPX,Golm2__CPX
Usf3__CPX,Tmem161b__CPX
Usf3__CPX,Tulp4__CPX
Usf3__CPX,Evi5__CPX
Usf3__CPX,Frg1__CPX
Usf3__CPX,Fhad1__CPX
Usf3__CPX,Mafg__CPX
Usf3__CPX,B230219D22Rik__CPX
Usf3__CPX,Pten__CPX
Usf3__CPX,Kif21a__CPX
Usf3__CPX,Tagln2__CPX
Usf3__CPX,Phactr2__CPX
Usf3__CPX,Smarca5__CPX
Usf3__CPX,Sufu__CPX
Arid2__CPX,Tatdn2__CPX
Zkscan8__CPX,Zfp879__CPX
Chmp4c__CPX,Zfp383__CPX
Zfp975__CPX,Ppp1r12a__CPX
Zfp975__CPX,Tmem259__CPX
Zfp975__CPX,Ubl3__CPX
Zfp975__CPX,Kras__CPX
Zfp975__CPX,Papss1__CPX
Bhmt2__CPX,Gas6__CPX
