n1,n2,VECPAC_r,VECPAC_p,VECPAC_n,DSS_r,DSS_p,DSS_n,LPS_r,LPS_p,LPS_n,Pooled_r,Pooled_p,Pooled_n,r Count
ENSMUSG00000026504-B,Hypoxanthine,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.6,0.2079999999999998,6,-0.4755244755244756,0.1181759570130321,12,3
ENSMUSG00000026504-B,Iminodiacetic acid,-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.4058397249567139,0.4246625075613645,6,0.0210527611746751,0.9482210756095296,12,3
ENSMUSG00000026504-B,Isobutanol,-0.5,0.6666666666666667,3,0.0,1.0,3,-0.3714285714285715,0.4684781341107871,6,-0.0490368527836842,0.8797094411808868,12,3
ENSMUSG00000026504-B,Isonicotinic Acid,1.0,0.0,3,-0.5,0.6666666666666667,3,0.4058397249567139,0.4246625075613645,6,0.1711558997569606,0.5948201500914908,12,3
ENSMUSG00000026504-B,Isopropyl palmitate,-0.8660254037844387,0.3333333333333332,3,-0.5,0.6666666666666667,3,-0.4638168285219587,0.3541642984362303,6,-0.0386648607864527,0.9050376047951212,12,3
ENSMUSG00000026504-B,Isopropylamine,-1.0,0.0,3,0.5,0.6666666666666667,3,0.2,0.704,6,-0.1260947643009023,0.6961737926666621,12,3
ENSMUSG00000026504-B,Isosorbide,-0.5,0.6666666666666667,3,,,0,,,0,-0.5,0.6666666666666667,3,1
ENSMUSG00000026504-B,Ketamine,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.0579771035652448,0.9131317851623264,6,0.1342831636206417,0.6773548747214349,12,3
ENSMUSG00000026504-B,"Kojic acid, bis(tert-butyldimethylsilyl) ether",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,0.2571428571428572,0.6227871720116618,6,0.0419580419580419,0.8969858708195542,12,3
ENSMUSG00000026504-B,L-(+)-Threose,,,0,,,0,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,1
ENSMUSG00000026504-B,Lactic acid,0.5,0.6666666666666667,3,,,2,0.2898855178262242,0.5773517870348748,6,0.0091325152995444,0.9787396603211076,11,2
ENSMUSG00000026504-B,L-Alanine,-0.8660254037844387,0.3333333333333332,3,0.0,1.0,3,-0.2608969660436018,0.6175338174259972,6,0.0878746836055744,0.785957019424459,12,3
ENSMUSG00000026504-B,Leucylglycine,,,1,1.0,0.0,3,0.0857142857142857,0.8717434402332361,6,0.3818181818181818,0.2762553333854359,10,2
ENSMUSG00000026504-B,Levulinic acid,0.8660254037844387,0.3333333333333332,3,-0.5,0.6666666666666667,3,0.2353959545345998,0.6534278608778468,6,0.1276724187758415,0.6925353379991642,12,3
ENSMUSG00000026504-B,L-Glutamic acid,,,0,,,2,-1.0,0.0,3,-0.6,0.2847569798652937,5,1
ENSMUSG00000026504-B,L-Glutamine,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,0.0,1.0,6,0.0,1.0,12,3
ENSMUSG00000026504-B,"L-Histidine, N,1-bis(tert-butyldimethylsilyl)-",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,0.0579771035652448,0.9131317851623264,6,-0.1649132958682883,0.6085196736144101,12,3
ENSMUSG00000026504-B,Lignoceric acid,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.3188740696088466,0.5379005604702051,6,-0.2736858952707765,0.3893670040175019,12,3
ENSMUSG00000026504-B,L-Leucine,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,0.2571428571428572,0.6227871720116618,6,0.1335695190804731,0.6789884575548799,12,3
ENSMUSG00000026504-B,L-Lysine,,,2,0.5,0.6666666666666667,3,-0.0285714285714285,0.9571545189504372,6,0.0364465638062564,0.9152761385497562,11,2
ENSMUSG00000026504-B,L-Norleucine,,,1,,,1,-0.3999999999999999,0.5046315754686911,5,-0.1428571428571428,0.7599453002180929,7,1
ENSMUSG00000026504-B,"l-Norvaline, n-propargyloxycarbonyl-, isohexyl ester",,,1,,,2,0.3,0.6238376647810728,5,0.2142857142857143,0.6103444156452669,8,1
ENSMUSG00000026504-B,L-Pyroglutamic acid,,,2,,,1,-0.8660254037844387,0.3333333333333332,3,-0.3188740696088466,0.5379005604702051,6,1
ENSMUSG00000026504-B,L-Serine,-0.5,0.6666666666666667,3,,,1,,,1,-0.3,0.6238376647810728,5,1
ENSMUSG00000026504-B,L-Threonine,,,0,,,1,-1.0,0.0,4,-0.3999999999999999,0.5046315754686911,5,1
ENSMUSG00000026504-B,L-Tryptophan,0.0,1.0,3,-0.5,0.6666666666666667,3,-0.2,0.704,6,0.0915515659765198,0.7771962894578055,12,3
ENSMUSG00000026504-B,L-Tyrosine,-0.5,0.6666666666666667,3,,,2,-0.9746794344808964,0.0048182304681985,5,-0.6074076879484503,0.0625281759674004,10,2
ENSMUSG00000026504-B,Lupinine,,,1,,,1,-0.1999999999999999,0.747060078104662,5,0.2857142857142857,0.5345092286010406,7,1
ENSMUSG00000026504-B,L-Valine,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.942857142857143,0.004804664723032,6,-0.5929861064200158,0.0421356241438561,12,3
ENSMUSG00000026504-B,L-Val-L-Leu,,,0,,,0,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,1
ENSMUSG00000026504-B,Malic acid,-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,-0.0857142857142857,0.8717434402332361,6,0.0770579115172181,0.8118586763333357,12,3
ENSMUSG00000026504-B,Methanesulfonic acid,,,2,-0.5,0.6666666666666667,3,-0.0285714285714285,0.9571545189504372,6,0.0272727272727272,0.9365584481926122,11,2
ENSMUSG00000026504-B,Methyl lactate,,,2,0.5,0.6666666666666667,3,0.0857142857142857,0.8717434402332361,6,0.315071777834284,0.3453003744184588,11,2
ENSMUSG00000026504-B,Methylthiouracil,,,2,-0.5,0.6666666666666667,3,0.4857142857142857,0.3287230320699709,6,0.2505701261680129,0.4573852261533532,11,2
ENSMUSG00000026504-B,Mevalonolactone,0.5,0.6666666666666667,3,0.0,1.0,3,0.3142857142857143,0.5440932944606414,6,-0.1751316170845865,0.5861577321261827,12,3
ENSMUSG00000026504-B,Monocaproin,-0.5,0.6666666666666667,3,,,2,0.5,0.6666666666666667,3,0.5476190476190477,0.1600256425388966,8,2
ENSMUSG00000026504-B,m-Toluic acid,1.0,0.0,3,-0.5,0.6666666666666667,3,0.7826908981308054,0.065703848071589,6,0.4091869859832377,0.1865578809112109,12,3
ENSMUSG00000026504-B,Myristic acid,0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,-0.4413674147523747,0.3809392104771887,6,-0.453433367404764,0.1387450645813903,12,3
ENSMUSG00000026504-B,"N,N-Dimethyl-2-aminoethanol",-0.5,0.6666666666666667,3,,,2,0.6571428571428573,0.1561749271137023,6,0.4414084702768348,0.1741104296192366,11,2
ENSMUSG00000026504-B,"N-[(3,4,5-Trimethoxyphenyl)methylidene]hydroxylamine",,,0,,,0,0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,1
ENSMUSG00000026504-B,N-Acetylaminoethanol,-0.8660254037844387,0.3333333333333332,3,-0.8660254037844387,0.3333333333333332,3,-0.4928053803045811,0.3206325828658273,6,-0.7067534927402196,0.0101740072211519,12,3
ENSMUSG00000026504-B,N-Acetylaspartic acid,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.3,0.6238376647810728,5,-0.4829169704328976,0.1324214266176762,11,3
ENSMUSG00000026504-B,N-Acetyl-L-alanine,0.5,0.6666666666666667,3,-1.0,0.0,3,-0.6,0.2079999999999998,6,-0.087719838227813,0.7863264698390713,12,3
ENSMUSG00000026504-B,"Naringenin 4',7-dimethylether",,,0,-1.0,0.0,3,-0.8207826816681233,0.0885870053135438,5,-0.8024095954818835,0.0165407228006771,8,2
ENSMUSG00000026504-B,N-Caffeoyl-O-methyltyramine,,,1,-0.5,0.6666666666666667,3,-0.3768511731740915,0.4614828403508046,6,-0.18845071854082,0.6020947513149705,10,2
ENSMUSG00000026504-B,N-Ethylamphetamine,-0.5,0.6666666666666667,3,,,2,0.9276336570439176,0.0076658441874731,6,0.2054815942397504,0.5444268436332134,11,2
ENSMUSG00000026504-B,N-Ethyldiethanolamine,0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.2,0.704,6,0.1368429476353882,0.6715058784279897,12,3
ENSMUSG00000026504-B,Niacin,-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,-0.2051956704170308,0.7405819415910722,5,0.2232352033133205,0.509369688809352,11,3
ENSMUSG00000026504-B,Niacinamide,,,2,-0.5,0.6666666666666667,3,-0.3714285714285715,0.4684781341107871,6,-0.2146141095392948,0.5262710345104309,11,2
ENSMUSG00000026504-B,N-Isobutyrylglycine,0.5,0.6666666666666667,3,1.0,0.0,3,-0.2898855178262242,0.5773517870348748,6,-0.0385967288202377,0.90520427467114,12,3
ENSMUSG00000026504-B,N-Methyl-1-[(trimethylsilyl)oxy]-1-{4-[(trimethylsilyl)oxy]phenyl}propan-2-amine,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.3999999999999999,0.6,4,0.0666666666666666,0.8548130882487426,10,3
ENSMUSG00000026504-B,N-Methylacetamide,0.5,0.6666666666666667,3,-0.8660254037844387,0.3333333333333332,3,0.2898855178262242,0.5773517870348748,6,-0.2226273502131691,0.486756274315634,12,3
ENSMUSG00000026504-B,Nonanoic acid,1.0,0.0,3,-0.5,0.6666666666666667,3,-0.2051956704170308,0.7405819415910722,5,0.2196848105886055,0.516301677137107,11,3
ENSMUSG00000026504-B,Norephedrine,1.0,0.0,3,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.3666666666666667,0.3317398014330149,9,3
ENSMUSG00000026504-B,Norketamine,-0.8660254037844387,0.3333333333333332,3,-0.5,0.6666666666666667,3,-0.0294244943168249,0.95587599640109,6,0.1734646410738653,0.5897838018247404,12,3
ENSMUSG00000026504-B,Octacosanol,,,1,,,2,0.0,1.0,4,-0.108112495523467,0.8175332656241182,7,1
ENSMUSG00000026504-B,Octanoic acid,,,0,,,2,0.7999999999999999,0.2,4,-0.4857142857142857,0.3287230320699709,6,1
ENSMUSG00000026504-B,Oleamide,-1.0,0.0,3,-0.5,0.6666666666666667,3,0.3714285714285715,0.4684781341107871,6,0.0915515659765198,0.7771962894578055,12,3
ENSMUSG00000026504-B,Oleic Acid,0.0,1.0,3,,,0,,,0,0.0,1.0,3,1
ENSMUSG00000026504-B,Oxalic acid,0.8660254037844387,0.3333333333333332,3,0.0,1.0,3,-0.0289885517826224,0.9565293523898406,6,0.103219188485437,0.749558052467047,12,3
ENSMUSG00000026504-B,"Oxymorphone, bis(trimethylsilyl) ether",0.8660254037844387,0.3333333333333332,3,,,2,-0.2648204488514248,0.6120552385657049,6,-0.30878527044783,0.3555293460340774,11,2
ENSMUSG00000026504-B,Palmitic Acid,-0.5,0.6666666666666667,3,,,2,1.0,0.0,4,0.7333333333333334,0.0245541500714696,9,2
ENSMUSG00000026504-B,Pentanedioic acid,-0.5,0.6666666666666667,3,,,2,-0.2319084142609793,0.658373571260927,6,-0.2739754589863338,0.4149270383370944,11,2
ENSMUSG00000026504-B,Pentanoic acid,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,0.3714285714285715,0.4684781341107871,6,0.0945710732256767,0.7700195826820102,12,3
ENSMUSG00000026504-B,"Phenol, 2,4-bis(1-methyl-1-phenylethyl)-",-0.5,0.6666666666666667,3,-1.0,0.0,3,-0.2,0.704,6,-0.2556921609434964,0.422481142333308,12,3
ENSMUSG00000026504-B,Phenol,0.5,0.6666666666666667,3,1.0,0.0,3,0.7,0.1881204043741872,5,-0.0592256661851666,0.8626730467279877,11,3
ENSMUSG00000026504-B,Phenoxyethanol,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,0.2029198624783569,0.6997979681570189,6,0.1859660570429635,0.5628058886194249,12,3
ENSMUSG00000026504-B,Phthalazin-1-one,,,1,,,0,-0.8660254037844387,0.3333333333333332,3,-0.316227766016838,0.683772233983162,4,1
ENSMUSG00000026504-B,Phytanic acid,-0.8660254037844387,0.3333333333333332,3,0.5,0.6666666666666667,3,0.0,1.0,6,-0.2530790887840543,0.4274019085480915,12,3
ENSMUSG00000026504-B,Picolinic acid,0.0,1.0,3,-0.8660254037844387,0.3333333333333332,3,0.1471224715841249,0.7809085271647664,6,-0.1395726315597706,0.6652870518495719,12,3
ENSMUSG00000026504-B,Pinosylvin,,,1,-0.5,0.6666666666666667,3,0.2,0.704,6,0.2310041065984245,0.5207915330258043,10,2
ENSMUSG00000026504-B,Pipecolic acid,0.5,0.6666666666666667,3,0.0,1.0,3,-0.7142857142857143,0.1107871720116617,6,-0.6912323252351664,0.0127887002178594,12,3
ENSMUSG00000026504-B,"Propanoic acid, 3-[(tert-butyldimethylsilyl)oxy]-2-methyl-",-0.5,0.6666666666666667,3,,,2,-0.9276336570439176,0.0076658441874731,6,-0.3287705507836007,0.3235537108854883,11,2
