node,BiBC
Dhx29__CPX,0.0
Sh3bgrl__CPX,391.03707950196053
Slc22a17__CPX,2633.4517617982524
Map9__CPX,106.39010517476777
Ap2b1__CPX,264.18652803004085
Eif3g__CPX,109.73187075761297
Top1__CPX,239.67384487251303
Cct4__CPX,2.982037135591906
Ccdc186__CPX,3177.3213842944815
Sptan1__CPX,153.64737256330716
Exph5__CPX,0.4476551726127913
Tet1__CPX,0.0
Errfi1__CPX,0.0
Dap3__CPX,0.0
Bcl7a__CPX,0.02040816326530612
Morn4__CPX,0.0
Nicol1__CPX,52.10930046726682
Slc2a2__CPX,9.8126683572116
Lrrc8a__CPX,250.88752124264042
Tspan9__CPX,0.0
Snora35__CPX,4.224001963601716
Smc4__CPX,34.72083015847179
Scyl1__CPX,29.678959669492883
Lpgat1__CPX,23.027196485182646
Rplp1__CPX,60.32972262565107
Adam15__CPX,190.27413788912514
Eif3h__CPX,321.52155353085277
Hk1__CPX,119.26257078657298
Tkt__CPX,27.997949134774665
Tada1__CPX,89.53036805076168
Guk1__CPX,2.974860940695832
Atp6v1f__CPX,3.3484760362375847
Gpr162__CPX,90.65438619926077
Rab5c__CPX,99.61892579197988
Ilvbl__CPX,693.1606798094908
Ptk2b__CPX,1363.0615264777273
Tmem184c__CPX,557.7220431727054
Rad54l2__CPX,34.68624305168809
