node,BiBC
"5-Cholesten-3beta, 7alpha-bis[(trimethylsilyl)oxy]-__PLS",211.2295194372884
"1,2-Benzenedicarboxylic acid__PLS",919.1407699335244
"1-Octanol, 2-butyl-__PLS",464.3044702268246
Glyoxime__PLS,958.725710130314
"2,2,8,8-Tetramethyl-3,7-dioxa-4-aza-2,8-disilanon-4-ene__PLS",27.107684754768442
Ammeline__PLS,11.207883141253445
"2,5-Dimethoxyphenol__PLS",16.787198754529026
Decyl oleate__FEC,101.91544032532944
Tributyl acetylcitrate__PLS,1041.8123925271839
Campesterol__FEC,0.0
N-Valerylglycine__PLS,57.09602618927528
"D-(+)-Ribono-1,4-lactone (R,S,R)-__PLS",823.0035340243153
"1,3-Cyclohexanebis(methylamine)__PLS",118.19572437658134
Monomethyl succinate__FEC,17.395454288879534
Erythritol__FEC,15.166807656999602
Oxalic acid__PLS,290.3693771416583
3-Buten-2-one__FEC,182.4560579077888
D-Leucylglycylglycine__PLS,97.72016869902107
"Ethanone, 1-(5-methoxy-2-methyl-3(1H)-indolyl)-__PLS",0.5080923521396667
Guanabenz__PLS,1334.5429548338864
Neostigmine__PLS,647.518725895588
Hydracrylic acid__PLS,1338.7485565779275
2-Methylglutaconic acid__PLS,44.74180649365754
Benzyl alcohol__PLS,144.88986014504363
"Ethanone, 1-(2,5-dimethoxyphenyl)-__PLS",823.0966376637243
Hexanedioic acid__PLS,122.40957418057663
5-Oxohexanoic Acid__FEC,0.0
"2,3-Butanediol__PLS",201.5713881183874
"Arabinofuranose, 1,2,3,5-tetrakis__FEC",3.2093962659697906
D-Threitol__PLS,30.90414698402594
N-Methyl-N-(tetrahydro-2-furanylmethyl)-4-piperidinamine__PLS,1479.1617322306404
"1-Phenyl-1,2-ethanediol__PLS",894.3831818883076
Dehydronorketamine__PLS,1.0947941476418488
Pipecolic acid__PLS,459.82611313352146
N-Acetyl-L-glutamic acid__PLS,403.65008146842996
1-Tetracosene__FEC,0.45687739545663086
p-Toluic acid__PLS,326.4146588997542
Glycine__PLS,430.96230054980816
Glyceric acid__FEC,0.0
Aceturic acid__PLS,1538.6323952383264
Cyclohexanol__FEC,12.158513872399537
D-Proline__PLS,0.0
"Pentenoic acid, 4-[(trimethylsilyl)oxy]-__PLS",496.83178405601956
"Cholest-22-ene-21-ol, 3,5-dehydro-6-methoxy-, pivalate__PLS",442.5981852862643
2-Amino-4-methylphenol__PLS,1549.1613610536951
2-Methyl-4-pentenoic acid__PLS,1699.6920559728421
L-Alanine__PLS,22.40329983388993
"1-Butanamine, N,N-diethyl-__PLS",1554.8964676448534
"Butanoic acid, 2-methyl-3-[(trimethylsilyl)oxy]-__PLS",296.08618022176927
1-Cyclopentylethanol__PLS,1612.4433460624064
alpha-L-(-)-Fucopyranose__FEC,0.0
"Benzimidazole, 5-trifluoromethyl-2-methyl-__PLS",718.4305178875059
Trisaminol__PLS,44.83987202802763
"2-Hexenoic acid, 2-[(trimethylsilyl)oxy]-__PLS",24.083965545393788
"Propiophenone, 3',4'-dimethoxy-__PLS",62.01227337021427
"Stigmast-5-ene, 3beta-__PLS",956.4641396226975
Nitrosothymol__PLS,280.59623400114555
"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate__PLS",327.5877375890598
7-(Trimethylsilyl)amino-4-methylcoumarin__PLS,41.3740923262822
Niacin__PLS,7.38716188802475
(pm)-N-Propylamphetamine__PLS,10.014144765374269
Tripropylene glycol monomethyl ether__FEC,0.0
2-Naphthol__PLS,190.22124430683914
Methyl aminoacetate__PLS,3028.5018933815745
"2,5-Dimethoxybenzhydrazide__FEC",0.8429585711122066
3-Indolepropionic acid__PLS,342.9804498425209
4-Hydroxybenzeneacetic acid__PLS,274.2280822327429
Delorazepam__PLS,4.424714157022624
Galactopyranose__PLS,191.9916326735018
Cadaverine__PLS,138.0198754021445
3'-(Trimethylsilyl)oxy-beta-naphthoflavone__PLS,286.6559243976369
L-Asparagine__PLS,284.01741903124577
Hydroquinone__PLS,0.3917316017316017
"1,4-diazabicyclo[4.3.0]nonan-2,5-dione, 3-methyl__PLS",54.73737708212539
Deoxyglucose__FEC,0.0
Heptadecanoic acid__PLS,11.803417464970055
Octanoic acid__FEC,0.0
5-Henicosylresorcinol__PLS,555.9432491165876
"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene__PLS",356.8324447055531
Lactic Acid__PLS,16.57282804128151
Ketamine__PLS,182.9408629424324
S-Methyl-L-cysteine__PLS,465.7093256931225
alpha-Tocopherol__PLS,198.7299967793376
"2-Allyl-1,4-dimethoxybenzene__PLS",497.66123494470116
3'-Hydroxyacetophenone__PLS,90.69623195722441
"2,5-Piperazinedione, 3-benzyl-6-isopropyl-__PLS",1179.815246251865
Isopropyl palmitate__PLS,3033.632636255173
Malic acid__PLS,5.387879805011917
"Cetaben, N,O-bis(trimethylsilyl)-__PLS",97.82977417354618
L-Glutamine__FEC,0.0
2-Hydroxy-5-methoxybenzaldehyde__PLS,371.3444564802426
Sebacic acid__FEC,39.19347098258346
Indole-3-carboxaldehyde__PLS,857.0267526570085
Glucose__PLS,16.189461226682553
"Pregn-16-en-20-one, 3,18-bis(acetyloxy)-14,15-epoxy-, (3beta,5alpha,14beta,15beta)-__PLS",600.9999999999925
Deoxycholic Acid__FEC,0.0
"Benzene, 1,3-bis(1,1-dimethylethyl)-__PLS",200.91881004170608
Levulinic acid__PLS,1465.4646128198196
"Benzene, 1,1'-(1,2-cyclobutanediyl)bis-__PLS",62.47028915504105
"1-Decene, 8-methyl-__PLS",75.18197601168849
"beta-d-Fructopyranose, 1-deoxy-1-(4-morpholinyl)-2,3,4,5-tetrakis-O-(trimethylsilyl)-__PLS",76.76853729059141
"Dimethyl hexopyranosiduronate, alpha-D-__PLS",305.6828433805234
Myristic acid__PLS,657.5872526662293
Pentylone__PLS,23.543291507975862
Phloroglucinol__PLS,36.25092344181405
4-Hydroxybenzaldehyde__PLS,92.18523699087622
Octopamine__PLS,479.8257237249874
"3-(3-Cyclohexylaminopropionylamino)-5-ethylthiophene-2-carboxylic acid, ethyl ester__PLS",823.3924545071708
"Hexadecanoic acid, tetradecyl ester__FEC",0.0
Naphthofluorescein__PLS,109.47811360535138
L-5-Oxoproline__PLS,942.6233998092467
12-Oxooctadecanoate__PLS,323.3463230458215
Butylated Hydroxytoluene__PLS,173.51586456141658
"Benzoic acid, methyl ester__PLS",21.93201796167861
"2,4-Imidazolidinedione, 5,5-dimethyl-__PLS",534.6387570847246
"2,6-Bis[2-[2-S-thiosulfuroethylamino]ethoxy]pyrazine__PLS",710.3078180204885
Ornithine__PLS,178.03741797646504
"DL-Proline, 5-oxo-__PLS",26.645365774640894
"3,5-Dimethylpyrazole__PLS",688.370833318919
2-Hydroxybutyric acid__PLS,1058.262314387883
Niacinamide__PLS,18.438926389185866
Propylamine__PLS,1264.2598003231635
Hymexazole__FEC,0.0
3-Hexenedinitrile__PLS,209.59163474569766
Allylescaline__PLS,11.822147448218221
(pm)-Phenylpropanolamine__PLS,11.34371559713629
"D-(-)-Fructofuranose, pentakis__PLS",330.3998620575522
4-Hydroxybutanoic acid__PLS,139.37237103064416
5-Hydroxyhexanoic acid__PLS,10.728507542705762
1-Phenylethanol__PLS,8.280617840433575
"5-Androsten-17alpha-methyl-3beta,17beta-diol__PLS",44.54087900551685
Benzeneacetic acid__PLS,22.16753882151657
