node,BiBC
Nek8__CPX,155.6019472970184
"Hexadecanoic acid, tetradecyl ester__FEC",4.251679834261012
Armcx2__CPX,21.67660594414125
Kat8__CPX,0.0
Rit1__CPX,0.0
Zfp358__CPX,176.49846583326678
Gm5141__CPX,155.22398172890115
Amfr__CPX,609.9170741360014
Fance__CPX,499.346676204207
Pentanedioic acid__FEC,6.871250051007031
Afg3l1__CPX,1658.3936419329175
Slc25a16__CPX,116.81121358029262
Acacb__CPX,336.4506765892533
Xylazine__FEC,0.0
Mpi__CPX,0.0
Fndc3a__CPX,816.8688451684061
Ruvbl1__CPX,178.04418787328282
N-Methyl-L-proline__FEC,0.0625
Cltb__CPX,615.8634516967807
Scp2-ps2__CPX,725.5073419159893
Campesterol__FEC,0.0
Ifih1__CPX,171.33645688063478
Nfyb__CPX,2035.9614092617396
Itaconic acid__FEC,0.0
Adck2__CPX,648.7383380662055
"D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O-posphate__FEC",20.52605360355258
Dok1__CPX,904.7372846739046
C130089K02Rik__CPX,149.17347591510384
"2,5-Dimethoxybenzhydrazide__FEC",0.0
Ada__CPX,389.51585030197026
Arabinose__FEC,0.6107142857142857
Fzr1__CPX,332.9048374486742
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)__FEC",34.8922997502703
Ndn__CPX,162.65725303441909
Hsdl2__CPX,480.3427212124732
Lrp2bp__CPX,0.0
Gm15587__CPX,167.5934509255796
Dcp2__CPX,0.0
Cul7__CPX,126.44995527578544
Rassf4__CPX,672.5937320378256
Dr1__CPX,66.66886755568281
Ppp4c__CPX,689.9386516442746
Mkrn3__CPX,0.0
Lama1__CPX,89.7669952115265
Eeig1__CPX,171.5466135658625
Ints11__CPX,664.9999999999972
1-Tetracosene__FEC,0.0
Itch__CPX,384.51321718858475
Reep2__CPX,0.0
Emc3__CPX,648.0907741311829
"1-Propanamine, N,N-diethyl-__FEC",2.4320372233855103
Ubc__CPX,2108.748405068059
Dennd2c__CPX,2.0999189304243737
Sncg__CPX,385.5392828036132
Arl2bp__CPX,31.95685712764573
Nop16__CPX,0.0
Isonicotinic Acid__FEC,0.0
Nsg2__CPX,881.3477927986239
L-Proline__FEC,0.0
Erythritol__FEC,7.238097289993577
Ap3s2__CPX,418.86252516403715
Ccpg1__CPX,404.01318934164357
Sebacic acid__FEC,45.237752757110435
Cstf2__CPX,820.7700642431411
Zfp300__CPX,6.318049876410666
3-Aminobutanoic acid__FEC,14.718558839626098
alpha-L-(-)-Fucopyranose__FEC,0.0
Sema6a__CPX,664.9999999999532
